"Date_Time","Time","Sensor","Count"
2016-08-08 23:00:00,23,"Bourke Street Mall (North)",136
2016-08-08 23:00:00,23,"Melbourne Central",570
2016-08-08 23:00:00,23,"Southbank",299
2016-08-09 00:00:00,0,"Bourke Street Mall (North)",100
2016-08-09 00:00:00,0,"Melbourne Central",218
2016-08-09 00:00:00,0,"Southbank",87
2016-08-09 01:00:00,1,"Bourke Street Mall (North)",38
2016-08-09 01:00:00,1,"Melbourne Central",80
2016-08-09 01:00:00,1,"Southbank",29
2016-08-09 02:00:00,2,"Bourke Street Mall (North)",33
2016-08-09 02:00:00,2,"Melbourne Central",62
2016-08-09 02:00:00,2,"Southbank",19
2016-08-09 03:00:00,3,"Bourke Street Mall (North)",35
2016-08-09 03:00:00,3,"Melbourne Central",35
2016-08-09 03:00:00,3,"Southbank",33
2016-08-09 04:00:00,4,"Bourke Street Mall (North)",17
2016-08-09 04:00:00,4,"Melbourne Central",76
2016-08-09 04:00:00,4,"Southbank",27
2016-08-09 05:00:00,5,"Bourke Street Mall (North)",54
2016-08-09 05:00:00,5,"Melbourne Central",114
2016-08-09 05:00:00,5,"Southbank",144
2016-08-09 06:00:00,6,"Bourke Street Mall (North)",114
2016-08-09 06:00:00,6,"Melbourne Central",193
2016-08-09 06:00:00,6,"Southbank",675
2016-08-09 07:00:00,7,"Bourke Street Mall (North)",354
2016-08-09 07:00:00,7,"Melbourne Central",411
2016-08-09 07:00:00,7,"Southbank",1578
2016-08-09 08:00:00,8,"Bourke Street Mall (North)",822
2016-08-09 08:00:00,8,"Melbourne Central",887
2016-08-09 08:00:00,8,"Southbank",3220
2016-08-09 09:00:00,9,"Bourke Street Mall (North)",924
2016-08-09 09:00:00,9,"Melbourne Central",884
2016-08-09 09:00:00,9,"Southbank",1708
2016-08-09 10:00:00,10,"Bourke Street Mall (North)",1307
2016-08-09 10:00:00,10,"Melbourne Central",1189
2016-08-09 10:00:00,10,"Southbank",1429
2016-08-09 11:00:00,11,"Bourke Street Mall (North)",1975
2016-08-09 11:00:00,11,"Melbourne Central",1630
2016-08-09 11:00:00,11,"Southbank",1554
2016-08-09 12:00:00,12,"Bourke Street Mall (North)",3139
2016-08-09 12:00:00,12,"Melbourne Central",2630
2016-08-09 12:00:00,12,"Southbank",2735
2016-08-09 13:00:00,13,"Bourke Street Mall (North)",3541
2016-08-09 13:00:00,13,"Melbourne Central",2542
2016-08-09 13:00:00,13,"Southbank",2801
2016-08-09 14:00:00,14,"Bourke Street Mall (North)",2839
2016-08-09 14:00:00,14,"Melbourne Central",2461
2016-08-09 14:00:00,14,"Southbank",2103
2016-08-09 15:00:00,15,"Bourke Street Mall (North)",2872
2016-08-09 15:00:00,15,"Melbourne Central",2455
2016-08-09 15:00:00,15,"Southbank",2176
2016-08-09 16:00:00,16,"Bourke Street Mall (North)",2955
2016-08-09 16:00:00,16,"Melbourne Central",2685
2016-08-09 16:00:00,16,"Southbank",2445
2016-08-09 17:00:00,17,"Bourke Street Mall (North)",3244
2016-08-09 17:00:00,17,"Melbourne Central",3138
2016-08-09 17:00:00,17,"Southbank",3862
2016-08-09 18:00:00,18,"Bourke Street Mall (North)",2548
2016-08-09 18:00:00,18,"Melbourne Central",2682
2016-08-09 18:00:00,18,"Southbank",2821
2016-08-09 19:00:00,19,"Bourke Street Mall (North)",1313
2016-08-09 19:00:00,19,"Melbourne Central",2594
2016-08-09 19:00:00,19,"Southbank",1761
2016-08-09 20:00:00,20,"Bourke Street Mall (North)",738
2016-08-09 20:00:00,20,"Melbourne Central",2384
2016-08-09 20:00:00,20,"Southbank",1354
2016-08-09 21:00:00,21,"Bourke Street Mall (North)",419
2016-08-09 21:00:00,21,"Melbourne Central",1672
2016-08-09 21:00:00,21,"Southbank",1121
2016-08-09 22:00:00,22,"Bourke Street Mall (North)",257
2016-08-09 22:00:00,22,"Melbourne Central",995
2016-08-09 22:00:00,22,"Southbank",806
2016-08-09 23:00:00,23,"Bourke Street Mall (North)",135
2016-08-09 23:00:00,23,"Melbourne Central",683
2016-08-09 23:00:00,23,"Southbank",357
2016-08-10 00:00:00,0,"Bourke Street Mall (North)",71
2016-08-10 00:00:00,0,"Melbourne Central",229
2016-08-10 00:00:00,0,"Southbank",167
2016-08-10 01:00:00,1,"Bourke Street Mall (North)",57
2016-08-10 01:00:00,1,"Melbourne Central",158
2016-08-10 01:00:00,1,"Southbank",56
2016-08-10 02:00:00,2,"Bourke Street Mall (North)",24
2016-08-10 02:00:00,2,"Melbourne Central",68
2016-08-10 02:00:00,2,"Southbank",71
2016-08-10 03:00:00,3,"Bourke Street Mall (North)",18
2016-08-10 03:00:00,3,"Melbourne Central",37
2016-08-10 03:00:00,3,"Southbank",27
2016-08-10 04:00:00,4,"Bourke Street Mall (North)",16
2016-08-10 04:00:00,4,"Melbourne Central",38
2016-08-10 04:00:00,4,"Southbank",25
2016-08-10 05:00:00,5,"Bourke Street Mall (North)",54
2016-08-10 05:00:00,5,"Melbourne Central",100
2016-08-10 05:00:00,5,"Southbank",154
2016-08-10 06:00:00,6,"Bourke Street Mall (North)",96
2016-08-10 06:00:00,6,"Melbourne Central",173
2016-08-10 06:00:00,6,"Southbank",845
2016-08-10 07:00:00,7,"Bourke Street Mall (North)",348
2016-08-10 07:00:00,7,"Melbourne Central",405
2016-08-10 07:00:00,7,"Southbank",1443
2016-08-10 08:00:00,8,"Bourke Street Mall (North)",857
2016-08-10 08:00:00,8,"Melbourne Central",947
2016-08-10 08:00:00,8,"Southbank",3229
2016-08-10 09:00:00,9,"Bourke Street Mall (North)",1111
2016-08-10 09:00:00,9,"Melbourne Central",1016
2016-08-10 09:00:00,9,"Southbank",1881
2016-08-10 10:00:00,10,"Bourke Street Mall (North)",1347
2016-08-10 10:00:00,10,"Melbourne Central",1317
2016-08-10 10:00:00,10,"Southbank",1347
2016-08-10 11:00:00,11,"Bourke Street Mall (North)",2115
2016-08-10 11:00:00,11,"Melbourne Central",1735
2016-08-10 11:00:00,11,"Southbank",1646
2016-08-10 12:00:00,12,"Bourke Street Mall (North)",3182
2016-08-10 12:00:00,12,"Melbourne Central",2841
2016-08-10 12:00:00,12,"Southbank",3286
2016-08-10 13:00:00,13,"Bourke Street Mall (North)",3651
2016-08-10 13:00:00,13,"Melbourne Central",2683
2016-08-10 13:00:00,13,"Southbank",3024
2016-08-10 14:00:00,14,"Bourke Street Mall (North)",3024
2016-08-10 14:00:00,14,"Melbourne Central",2429
2016-08-10 14:00:00,14,"Southbank",2054
2016-08-10 15:00:00,15,"Bourke Street Mall (North)",2982
2016-08-10 15:00:00,15,"Melbourne Central",2398
2016-08-10 15:00:00,15,"Southbank",1864
2016-08-10 16:00:00,16,"Bourke Street Mall (North)",2930
2016-08-10 16:00:00,16,"Melbourne Central",2666
2016-08-10 16:00:00,16,"Southbank",2397
2016-08-10 17:00:00,17,"Bourke Street Mall (North)",3192
2016-08-10 17:00:00,17,"Melbourne Central",2890
2016-08-10 17:00:00,17,"Southbank",3808
2016-08-10 18:00:00,18,"Bourke Street Mall (North)",2464
2016-08-10 18:00:00,18,"Melbourne Central",2883
2016-08-10 18:00:00,18,"Southbank",3016
2016-08-10 19:00:00,19,"Bourke Street Mall (North)",1308
2016-08-10 19:00:00,19,"Melbourne Central",2285
2016-08-10 19:00:00,19,"Southbank",1777
2016-08-10 20:00:00,20,"Bourke Street Mall (North)",577
2016-08-10 20:00:00,20,"Melbourne Central",1762
2016-08-10 20:00:00,20,"Southbank",700
2016-08-10 21:00:00,21,"Bourke Street Mall (North)",334
2016-08-10 21:00:00,21,"Melbourne Central",1338
2016-08-10 21:00:00,21,"Southbank",796
2016-08-10 22:00:00,22,"Bourke Street Mall (North)",289
2016-08-10 22:00:00,22,"Melbourne Central",956
2016-08-10 22:00:00,22,"Southbank",599
2016-08-10 23:00:00,23,"Bourke Street Mall (North)",151
2016-08-10 23:00:00,23,"Melbourne Central",547
2016-08-10 23:00:00,23,"Southbank",317
2016-08-11 00:00:00,0,"Bourke Street Mall (North)",84
2016-08-11 00:00:00,0,"Melbourne Central",188
2016-08-11 00:00:00,0,"Southbank",132
2016-08-11 01:00:00,1,"Bourke Street Mall (North)",75
2016-08-11 01:00:00,1,"Melbourne Central",110
2016-08-11 01:00:00,1,"Southbank",69
2016-08-11 02:00:00,2,"Bourke Street Mall (North)",32
2016-08-11 02:00:00,2,"Melbourne Central",64
2016-08-11 02:00:00,2,"Southbank",52
2016-08-11 03:00:00,3,"Bourke Street Mall (North)",18
2016-08-11 03:00:00,3,"Melbourne Central",33
2016-08-11 03:00:00,3,"Southbank",21
2016-08-11 04:00:00,4,"Bourke Street Mall (North)",19
2016-08-11 04:00:00,4,"Melbourne Central",28
2016-08-11 04:00:00,4,"Southbank",29
2016-08-11 05:00:00,5,"Bourke Street Mall (North)",43
2016-08-11 05:00:00,5,"Melbourne Central",96
2016-08-11 05:00:00,5,"Southbank",143
2016-08-11 06:00:00,6,"Bourke Street Mall (North)",91
2016-08-11 06:00:00,6,"Melbourne Central",162
2016-08-11 06:00:00,6,"Southbank",624
2016-08-11 07:00:00,7,"Bourke Street Mall (North)",341
2016-08-11 07:00:00,7,"Melbourne Central",403
2016-08-11 07:00:00,7,"Southbank",1521
2016-08-11 08:00:00,8,"Bourke Street Mall (North)",823
2016-08-11 08:00:00,8,"Melbourne Central",832
2016-08-11 08:00:00,8,"Southbank",3126
2016-08-11 09:00:00,9,"Bourke Street Mall (North)",1061
2016-08-11 09:00:00,9,"Melbourne Central",922
2016-08-11 09:00:00,9,"Southbank",1891
2016-08-11 10:00:00,10,"Bourke Street Mall (North)",1369
2016-08-11 10:00:00,10,"Melbourne Central",1270
2016-08-11 10:00:00,10,"Southbank",1359
2016-08-11 11:00:00,11,"Bourke Street Mall (North)",1963
2016-08-11 11:00:00,11,"Melbourne Central",1576
2016-08-11 11:00:00,11,"Southbank",1594
2016-08-11 12:00:00,12,"Bourke Street Mall (North)",3218
2016-08-11 12:00:00,12,"Melbourne Central",2705
2016-08-11 12:00:00,12,"Southbank",3073
2016-08-11 13:00:00,13,"Bourke Street Mall (North)",3653
2016-08-11 13:00:00,13,"Melbourne Central",2912
2016-08-11 13:00:00,13,"Southbank",3094
2016-08-11 14:00:00,14,"Bourke Street Mall (North)",2870
2016-08-11 14:00:00,14,"Melbourne Central",2460
2016-08-11 14:00:00,14,"Southbank",2290
2016-08-11 15:00:00,15,"Bourke Street Mall (North)",2714
2016-08-11 15:00:00,15,"Melbourne Central",2331
2016-08-11 15:00:00,15,"Southbank",2100
2016-08-11 16:00:00,16,"Bourke Street Mall (North)",3087
2016-08-11 16:00:00,16,"Melbourne Central",2551
2016-08-11 16:00:00,16,"Southbank",2484
2016-08-11 17:00:00,17,"Bourke Street Mall (North)",3422
2016-08-11 17:00:00,17,"Melbourne Central",3141
2016-08-11 17:00:00,17,"Southbank",3941
2016-08-11 18:00:00,18,"Bourke Street Mall (North)",3040
2016-08-11 18:00:00,18,"Melbourne Central",3089
2016-08-11 18:00:00,18,"Southbank",3215
2016-08-11 19:00:00,19,"Bourke Street Mall (North)",1950
2016-08-11 19:00:00,19,"Melbourne Central",2378
2016-08-11 19:00:00,19,"Southbank",2066
2016-08-11 20:00:00,20,"Bourke Street Mall (North)",1389
2016-08-11 20:00:00,20,"Melbourne Central",2320
2016-08-11 20:00:00,20,"Southbank",1590
2016-08-11 21:00:00,21,"Bourke Street Mall (North)",737
2016-08-11 21:00:00,21,"Melbourne Central",1951
2016-08-11 21:00:00,21,"Southbank",1496
2016-08-11 22:00:00,22,"Bourke Street Mall (North)",348
2016-08-11 22:00:00,22,"Melbourne Central",1481
2016-08-11 22:00:00,22,"Southbank",1280
2016-08-11 23:00:00,23,"Bourke Street Mall (North)",204
2016-08-11 23:00:00,23,"Melbourne Central",959
2016-08-11 23:00:00,23,"Southbank",671
2016-08-12 00:00:00,0,"Bourke Street Mall (North)",71
2016-08-12 00:00:00,0,"Melbourne Central",408
2016-08-12 00:00:00,0,"Southbank",273
2016-08-12 01:00:00,1,"Bourke Street Mall (North)",70
2016-08-12 01:00:00,1,"Melbourne Central",214
2016-08-12 01:00:00,1,"Southbank",106
2016-08-12 02:00:00,2,"Bourke Street Mall (North)",47
2016-08-12 02:00:00,2,"Melbourne Central",144
2016-08-12 02:00:00,2,"Southbank",40
2016-08-12 03:00:00,3,"Bourke Street Mall (North)",46
2016-08-12 03:00:00,3,"Melbourne Central",134
2016-08-12 03:00:00,3,"Southbank",61
2016-08-12 04:00:00,4,"Bourke Street Mall (North)",16
2016-08-12 04:00:00,4,"Melbourne Central",50
2016-08-12 04:00:00,4,"Southbank",42
2016-08-12 05:00:00,5,"Bourke Street Mall (North)",64
2016-08-12 05:00:00,5,"Melbourne Central",105
2016-08-12 05:00:00,5,"Southbank",141
2016-08-12 06:00:00,6,"Bourke Street Mall (North)",100
2016-08-12 06:00:00,6,"Melbourne Central",173
2016-08-12 06:00:00,6,"Southbank",640
2016-08-12 07:00:00,7,"Bourke Street Mall (North)",327
2016-08-12 07:00:00,7,"Melbourne Central",436
2016-08-12 07:00:00,7,"Southbank",1436
2016-08-12 08:00:00,8,"Bourke Street Mall (North)",892
2016-08-12 08:00:00,8,"Melbourne Central",849
2016-08-12 08:00:00,8,"Southbank",2996
2016-08-12 09:00:00,9,"Bourke Street Mall (North)",1118
2016-08-12 09:00:00,9,"Melbourne Central",927
2016-08-12 09:00:00,9,"Southbank",1861
2016-08-12 10:00:00,10,"Bourke Street Mall (North)",1716
2016-08-12 10:00:00,10,"Melbourne Central",1131
2016-08-12 10:00:00,10,"Southbank",1580
2016-08-12 11:00:00,11,"Bourke Street Mall (North)",2184
2016-08-12 11:00:00,11,"Melbourne Central",1655
2016-08-12 11:00:00,11,"Southbank",1989
2016-08-12 12:00:00,12,"Bourke Street Mall (North)",3475
2016-08-12 12:00:00,12,"Melbourne Central",2664
2016-08-12 12:00:00,12,"Southbank",3092
2016-08-12 13:00:00,13,"Bourke Street Mall (North)",3902
2016-08-12 13:00:00,13,"Melbourne Central",3046
2016-08-12 13:00:00,13,"Southbank",3258
2016-08-12 14:00:00,14,"Bourke Street Mall (North)",3181
2016-08-12 14:00:00,14,"Melbourne Central",2651
2016-08-12 14:00:00,14,"Southbank",2366
2016-08-12 15:00:00,15,"Bourke Street Mall (North)",3433
2016-08-12 15:00:00,15,"Melbourne Central",2526
2016-08-12 15:00:00,15,"Southbank",2362
2016-08-12 16:00:00,16,"Bourke Street Mall (North)",3610
2016-08-12 16:00:00,16,"Melbourne Central",2711
2016-08-12 16:00:00,16,"Southbank",2779
2016-08-12 17:00:00,17,"Bourke Street Mall (North)",4119
2016-08-12 17:00:00,17,"Melbourne Central",3541
2016-08-12 17:00:00,17,"Southbank",4224
2016-08-12 18:00:00,18,"Bourke Street Mall (North)",3676
2016-08-12 18:00:00,18,"Melbourne Central",3424
2016-08-12 18:00:00,18,"Southbank",3577
2016-08-12 19:00:00,19,"Bourke Street Mall (North)",2688
2016-08-12 19:00:00,19,"Melbourne Central",2980
2016-08-12 19:00:00,19,"Southbank",2665
2016-08-12 20:00:00,20,"Bourke Street Mall (North)",2172
2016-08-12 20:00:00,20,"Melbourne Central",2703
2016-08-12 20:00:00,20,"Southbank",2266
2016-08-12 21:00:00,21,"Bourke Street Mall (North)",1439
2016-08-12 21:00:00,21,"Melbourne Central",2586
2016-08-12 21:00:00,21,"Southbank",1596
2016-08-12 22:00:00,22,"Bourke Street Mall (North)",972
2016-08-12 22:00:00,22,"Melbourne Central",2034
2016-08-12 22:00:00,22,"Southbank",1377
2016-08-12 23:00:00,23,"Bourke Street Mall (North)",667
2016-08-12 23:00:00,23,"Melbourne Central",1693
2016-08-12 23:00:00,23,"Southbank",1059
2016-08-13 00:00:00,0,"Bourke Street Mall (North)",264
2016-08-13 00:00:00,0,"Melbourne Central",818
2016-08-13 00:00:00,0,"Southbank",599
2016-08-13 01:00:00,1,"Bourke Street Mall (North)",219
2016-08-13 01:00:00,1,"Melbourne Central",621
2016-08-13 01:00:00,1,"Southbank",337
2016-08-13 02:00:00,2,"Bourke Street Mall (North)",138
2016-08-13 02:00:00,2,"Melbourne Central",389
2016-08-13 02:00:00,2,"Southbank",177
2016-08-13 03:00:00,3,"Bourke Street Mall (North)",91
2016-08-13 03:00:00,3,"Melbourne Central",361
2016-08-13 03:00:00,3,"Southbank",82
2016-08-13 04:00:00,4,"Bourke Street Mall (North)",90
2016-08-13 04:00:00,4,"Melbourne Central",178
2016-08-13 04:00:00,4,"Southbank",49
2016-08-13 05:00:00,5,"Bourke Street Mall (North)",47
2016-08-13 05:00:00,5,"Melbourne Central",119
2016-08-13 05:00:00,5,"Southbank",69
2016-08-13 06:00:00,6,"Bourke Street Mall (North)",66
2016-08-13 06:00:00,6,"Melbourne Central",122
2016-08-13 06:00:00,6,"Southbank",177
2016-08-13 07:00:00,7,"Bourke Street Mall (North)",127
2016-08-13 07:00:00,7,"Melbourne Central",252
2016-08-13 07:00:00,7,"Southbank",399
2016-08-13 08:00:00,8,"Bourke Street Mall (North)",310
2016-08-13 08:00:00,8,"Melbourne Central",411
2016-08-13 08:00:00,8,"Southbank",812
2016-08-13 09:00:00,9,"Bourke Street Mall (North)",879
2016-08-13 09:00:00,9,"Melbourne Central",722
2016-08-13 09:00:00,9,"Southbank",1234
2016-08-13 10:00:00,10,"Bourke Street Mall (North)",1645
2016-08-13 10:00:00,10,"Melbourne Central",1010
2016-08-13 10:00:00,10,"Southbank",1761
2016-08-13 11:00:00,11,"Bourke Street Mall (North)",2586
2016-08-13 11:00:00,11,"Melbourne Central",1536
2016-08-13 11:00:00,11,"Southbank",2244
2016-08-13 12:00:00,12,"Bourke Street Mall (North)",3303
2016-08-13 12:00:00,12,"Melbourne Central",2520
2016-08-13 12:00:00,12,"Southbank",2676
2016-08-13 13:00:00,13,"Bourke Street Mall (North)",3560
2016-08-13 13:00:00,13,"Melbourne Central",2787
2016-08-13 13:00:00,13,"Southbank",2903
2016-08-13 14:00:00,14,"Bourke Street Mall (North)",3838
2016-08-13 14:00:00,14,"Melbourne Central",2908
2016-08-13 14:00:00,14,"Southbank",2739
2016-08-13 15:00:00,15,"Bourke Street Mall (North)",4076
2016-08-13 15:00:00,15,"Melbourne Central",3215
2016-08-13 15:00:00,15,"Southbank",3095
2016-08-13 16:00:00,16,"Bourke Street Mall (North)",3857
2016-08-13 16:00:00,16,"Melbourne Central",2911
2016-08-13 16:00:00,16,"Southbank",2947
2016-08-13 17:00:00,17,"Bourke Street Mall (North)",3608
2016-08-13 17:00:00,17,"Melbourne Central",3017
2016-08-13 17:00:00,17,"Southbank",4561
2016-08-13 18:00:00,18,"Bourke Street Mall (North)",2871
2016-08-13 18:00:00,18,"Melbourne Central",3051
2016-08-13 18:00:00,18,"Southbank",3539
2016-08-13 19:00:00,19,"Bourke Street Mall (North)",2031
2016-08-13 19:00:00,19,"Melbourne Central",3092
2016-08-13 19:00:00,19,"Southbank",3424
2016-08-13 20:00:00,20,"Bourke Street Mall (North)",1216
2016-08-13 20:00:00,20,"Melbourne Central",3205
2016-08-13 20:00:00,20,"Southbank",3025
2016-08-13 21:00:00,21,"Bourke Street Mall (North)",796
2016-08-13 21:00:00,21,"Melbourne Central",2533
2016-08-13 21:00:00,21,"Southbank",2620
2016-08-13 22:00:00,22,"Bourke Street Mall (North)",773
2016-08-13 22:00:00,22,"Melbourne Central",1976
2016-08-13 22:00:00,22,"Southbank",2508
2016-08-13 23:00:00,23,"Bourke Street Mall (North)",491
2016-08-13 23:00:00,23,"Melbourne Central",1754
2016-08-13 23:00:00,23,"Southbank",1616
2016-08-14 00:00:00,0,"Bourke Street Mall (North)",273
2016-08-14 00:00:00,0,"Melbourne Central",1139
2016-08-14 00:00:00,0,"Southbank",980
2016-08-14 01:00:00,1,"Bourke Street Mall (North)",229
2016-08-14 01:00:00,1,"Melbourne Central",822
2016-08-14 01:00:00,1,"Southbank",513
2016-08-14 02:00:00,2,"Bourke Street Mall (North)",149
2016-08-14 02:00:00,2,"Melbourne Central",570
2016-08-14 02:00:00,2,"Southbank",331
2016-08-14 03:00:00,3,"Bourke Street Mall (North)",141
2016-08-14 03:00:00,3,"Melbourne Central",444
2016-08-14 03:00:00,3,"Southbank",207
2016-08-14 04:00:00,4,"Bourke Street Mall (North)",73
2016-08-14 04:00:00,4,"Melbourne Central",145
2016-08-14 04:00:00,4,"Southbank",90
2016-08-14 05:00:00,5,"Bourke Street Mall (North)",71
2016-08-14 05:00:00,5,"Melbourne Central",141
2016-08-14 05:00:00,5,"Southbank",74
2016-08-14 06:00:00,6,"Bourke Street Mall (North)",67
2016-08-14 06:00:00,6,"Melbourne Central",94
2016-08-14 06:00:00,6,"Southbank",139
2016-08-14 07:00:00,7,"Bourke Street Mall (North)",71
2016-08-14 07:00:00,7,"Melbourne Central",172
2016-08-14 07:00:00,7,"Southbank",270
2016-08-14 08:00:00,8,"Bourke Street Mall (North)",207
2016-08-14 08:00:00,8,"Melbourne Central",330
2016-08-14 08:00:00,8,"Southbank",656
2016-08-14 09:00:00,9,"Bourke Street Mall (North)",691
2016-08-14 09:00:00,9,"Melbourne Central",773
2016-08-14 09:00:00,9,"Southbank",1294
2016-08-14 10:00:00,10,"Bourke Street Mall (North)",1424
2016-08-14 10:00:00,10,"Melbourne Central",1520
2016-08-14 10:00:00,10,"Southbank",2013
2016-08-14 11:00:00,11,"Bourke Street Mall (North)",2285
2016-08-14 11:00:00,11,"Melbourne Central",2150
2016-08-14 11:00:00,11,"Southbank",2674
2016-08-14 12:00:00,12,"Bourke Street Mall (North)",2985
2016-08-14 12:00:00,12,"Melbourne Central",3402
2016-08-14 12:00:00,12,"Southbank",3403
2016-08-14 13:00:00,13,"Bourke Street Mall (North)",3640
2016-08-14 13:00:00,13,"Melbourne Central",3747
2016-08-14 13:00:00,13,"Southbank",3798
2016-08-14 14:00:00,14,"Bourke Street Mall (North)",3942
2016-08-14 14:00:00,14,"Melbourne Central",3492
2016-08-14 14:00:00,14,"Southbank",4133
2016-08-14 15:00:00,15,"Bourke Street Mall (North)",3737
2016-08-14 15:00:00,15,"Melbourne Central",3505
2016-08-14 15:00:00,15,"Southbank",3646
2016-08-14 16:00:00,16,"Bourke Street Mall (North)",3545
2016-08-14 16:00:00,16,"Melbourne Central",2824
2016-08-14 16:00:00,16,"Southbank",3313
2016-08-14 17:00:00,17,"Bourke Street Mall (North)",2962
2016-08-14 17:00:00,17,"Melbourne Central",2556
2016-08-14 17:00:00,17,"Southbank",3159
2016-08-14 18:00:00,18,"Bourke Street Mall (North)",2067
2016-08-14 18:00:00,18,"Melbourne Central",2798
2016-08-14 18:00:00,18,"Southbank",3365
2016-08-14 19:00:00,19,"Bourke Street Mall (North)",1301
2016-08-14 19:00:00,19,"Melbourne Central",2139
2016-08-14 19:00:00,19,"Southbank",2038
2016-08-14 20:00:00,20,"Bourke Street Mall (North)",786
2016-08-14 20:00:00,20,"Melbourne Central",2039
2016-08-14 20:00:00,20,"Southbank",1794
2016-08-14 21:00:00,21,"Bourke Street Mall (North)",462
2016-08-14 21:00:00,21,"Melbourne Central",1373
2016-08-14 21:00:00,21,"Southbank",1294
2016-08-14 22:00:00,22,"Bourke Street Mall (North)",342
2016-08-14 22:00:00,22,"Melbourne Central",1064
2016-08-14 22:00:00,22,"Southbank",794
2016-08-14 23:00:00,23,"Bourke Street Mall (North)",180
2016-08-14 23:00:00,23,"Melbourne Central",644
2016-08-14 23:00:00,23,"Southbank",427
2016-08-15 00:00:00,0,"Bourke Street Mall (North)",78
2016-08-15 00:00:00,0,"Melbourne Central",249
2016-08-15 00:00:00,0,"Southbank",177
